Causas (lista reducida);Sexo;Provincia de residencia;Total
089 Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;Mujeres;Extranjero;22
090-102 XX.Causas externas de mortalidad;Hombres;Total;10.236
090-102 XX.Causas externas de mortalidad;Hombres;02 Albacete;97
090-102 XX.Causas externas de mortalidad;Hombres;03 Alicante/Alacant;391
090-102 XX.Causas externas de mortalidad;Hombres;04 Almería;167
090-102 XX.Causas externas de mortalidad;Hombres;01 Araba/Álava;79
090-102 XX.Causas externas de mortalidad;Hombres;33 Asturias;316
090-102 XX.Causas externas de mortalidad;Hombres;05 Ávila;38
090-102 XX.Causas externas de mortalidad;Hombres;06 Badajoz;117
090-102 XX.Causas externas de mortalidad;Hombres;07 Balears, Illes;246
090-102 XX.Causas externas de mortalidad;Hombres;08 Barcelona;1.208
090-102 XX.Causas externas de mortalidad;Hombres;48 Bizkaia;241
090-102 XX.Causas externas de mortalidad;Hombres;09 Burgos;105
090-102 XX.Causas externas de mortalidad;Hombres;10 Cáceres;100
090-102 XX.Causas externas de mortalidad;Hombres;11 Cádiz;185
090-102 XX.Causas externas de mortalidad;Hombres;39 Cantabria;141
090-102 XX.Causas externas de mortalidad;Hombres;12 Castellón/Castelló;139
090-102 XX.Causas externas de mortalidad;Hombres;13 Ciudad Real;111
090-102 XX.Causas externas de mortalidad;Hombres;14 Córdoba;183
090-102 XX.Causas externas de mortalidad;Hombres;15 Coruña, A;332
090-102 XX.Causas externas de mortalidad;Hombres;16 Cuenca;50
090-102 XX.Causas externas de mortalidad;Hombres;20 Gipuzkoa;152
090-102 XX.Causas externas de mortalidad;Hombres;17 Girona;169
090-102 XX.Causas externas de mortalidad;Hombres;18 Granada;189
090-102 XX.Causas externas de mortalidad;Hombres;19 Guadalajara;30
090-102 XX.Causas externas de mortalidad;Hombres;21 Huelva;98
090-102 XX.Causas externas de mortalidad;Hombres;22 Huesca;73
090-102 XX.Causas externas de mortalidad;Hombres;23 Jaén;183
090-102 XX.Causas externas de mortalidad;Hombres;24 León;140
090-102 XX.Causas externas de mortalidad;Hombres;25 Lleida;116
090-102 XX.Causas externas de mortalidad;Hombres;27 Lugo;141
090-102 XX.Causas externas de mortalidad;Hombres;28 Madrid;990
090-102 XX.Causas externas de mortalidad;Hombres;29 Málaga;288
090-102 XX.Causas externas de mortalidad;Hombres;30 Murcia;295
090-102 XX.Causas externas de mortalidad;Hombres;31 Navarra;158
090-102 XX.Causas externas de mortalidad;Hombres;32 Ourense;97
090-102 XX.Causas externas de mortalidad;Hombres;34 Palencia;60
090-102 XX.Causas externas de mortalidad;Hombres;35 Palmas, Las;215
090-102 XX.Causas externas de mortalidad;Hombres;36 Pontevedra;226
090-102 XX.Causas externas de mortalidad;Hombres;26 Rioja, La;68
090-102 XX.Causas externas de mortalidad;Hombres;37 Salamanca;88
090-102 XX.Causas externas de mortalidad;Hombres;38 Santa Cruz de Tenerife;251
090-102 XX.Causas externas de mortalidad;Hombres;40 Segovia;30
090-102 XX.Causas externas de mortalidad;Hombres;41 Sevilla;272
090-102 XX.Causas externas de mortalidad;Hombres;42 Soria;20
090-102 XX.Causas externas de mortalidad;Hombres;43 Tarragona;205
090-102 XX.Causas externas de mortalidad;Hombres;44 Teruel;40
090-102 XX.Causas externas de mortalidad;Hombres;45 Toledo;181
090-102 XX.Causas externas de mortalidad;Hombres;46 Valencia/València;533
090-102 XX.Causas externas de mortalidad;Hombres;47 Valladolid;98
090-102 XX.Causas externas de mortalidad;Hombres;49 Zamora;53
090-102 XX.Causas externas de mortalidad;Hombres;50 Zaragoza;182
090-102 XX.Causas externas de mortalidad;Hombres;51 Ceuta;18
090-102 XX.Causas externas de mortalidad;Hombres;52 Melilla;10
090-102 XX.Causas externas de mortalidad;Hombres;Extranjero;321
090-102 XX.Causas externas de mortalidad;Mujeres;Total;5.905
090-102 XX.Causas externas de mortalidad;Mujeres;02 Albacete;65
090-102 XX.Causas externas de mortalidad;Mujeres;03 Alicante/Alacant;208
090-102 XX.Causas externas de mortalidad;Mujeres;04 Almería;74
090-102 XX.Causas externas de mortalidad;Mujeres;01 Araba/Álava;39
090-102 XX.Causas externas de mortalidad;Mujeres;33 Asturias;203
090-102 XX.Causas externas de mortalidad;Mujeres;05 Ávila;29
090-102 XX.Causas externas de mortalidad;Mujeres;06 Badajoz;62
090-102 XX.Causas externas de mortalidad;Mujeres;07 Balears, Illes;131
090-102 XX.Causas externas de mortalidad;Mujeres;08 Barcelona;873
090-102 XX.Causas externas de mortalidad;Mujeres;48 Bizkaia;137
090-102 XX.Causas externas de mortalidad;Mujeres;09 Burgos;56
090-102 XX.Causas externas de mortalidad;Mujeres;10 Cáceres;48
090-102 XX.Causas externas de mortalidad;Mujeres;11 Cádiz;122
090-102 XX.Causas externas de mortalidad;Mujeres;39 Cantabria;83
090-102 XX.Causas externas de mortalidad;Mujeres;12 Castellón/Castelló;46
090-102 XX.Causas externas de mortalidad;Mujeres;13 Ciudad Real;76
090-102 XX.Causas externas de mortalidad;Mujeres;14 Córdoba;112
090-102 XX.Causas externas de mortalidad;Mujeres;15 Coruña, A;168
090-102 XX.Causas externas de mortalidad;Mujeres;16 Cuenca;45
090-102 XX.Causas externas de mortalidad;Mujeres;20 Gipuzkoa;92
090-102 XX.Causas externas de mortalidad;Mujeres;17 Girona;126
090-102 XX.Causas externas de mortalidad;Mujeres;18 Granada;82
090-102 XX.Causas externas de mortalidad;Mujeres;19 Guadalajara;32
090-102 XX.Causas externas de mortalidad;Mujeres;21 Huelva;52
090-102 XX.Causas externas de mortalidad;Mujeres;22 Huesca;27
090-102 XX.Causas externas de mortalidad;Mujeres;23 Jaén;69
090-102 XX.Causas externas de mortalidad;Mujeres;24 León;107
090-102 XX.Causas externas de mortalidad;Mujeres;25 Lleida;61
090-102 XX.Causas externas de mortalidad;Mujeres;27 Lugo;73
090-102 XX.Causas externas de mortalidad;Mujeres;28 Madrid;695
090-102 XX.Causas externas de mortalidad;Mujeres;29 Málaga;158
090-102 XX.Causas externas de mortalidad;Mujeres;30 Murcia;111
090-102 XX.Causas externas de mortalidad;Mujeres;31 Navarra;97
090-102 XX.Causas externas de mortalidad;Mujeres;32 Ourense;54
090-102 XX.Causas externas de mortalidad;Mujeres;34 Palencia;43
090-102 XX.Causas externas de mortalidad;Mujeres;35 Palmas, Las;80
090-102 XX.Causas externas de mortalidad;Mujeres;36 Pontevedra;140
090-102 XX.Causas externas de mortalidad;Mujeres;26 Rioja, La;32
090-102 XX.Causas externas de mortalidad;Mujeres;37 Salamanca;54
090-102 XX.Causas externas de mortalidad;Mujeres;38 Santa Cruz de Tenerife;130
090-102 XX.Causas externas de mortalidad;Mujeres;40 Segovia;17
090-102 XX.Causas externas de mortalidad;Mujeres;41 Sevilla;130
090-102 XX.Causas externas de mortalidad;Mujeres;42 Soria;16
090-102 XX.Causas externas de mortalidad;Mujeres;43 Tarragona;94
090-102 XX.Causas externas de mortalidad;Mujeres;44 Teruel;20
090-102 XX.Causas externas de mortalidad;Mujeres;45 Toledo;96
090-102 XX.Causas externas de mortalidad;Mujeres;46 Valencia/València;301
090-102 XX.Causas externas de mortalidad;Mujeres;47 Valladolid;77
090-102 XX.Causas externas de mortalidad;Mujeres;49 Zamora;32
090-102 XX.Causas externas de mortalidad;Mujeres;50 Zaragoza;120
090-102 XX.Causas externas de mortalidad;Mujeres;51 Ceuta;4
090-102 XX.Causas externas de mortalidad;Mujeres;52 Melilla;2
090-102 XX.Causas externas de mortalidad;Mujeres;Extranjero;104
090 Accidentes de tráfico;Hombres;Total;1.446
090 Accidentes de tráfico;Hombres;02 Albacete;22
090 Accidentes de tráfico;Hombres;03 Alicante/Alacant;65
090 Accidentes de tráfico;Hombres;04 Almería;28
090 Accidentes de tráfico;Hombres;01 Araba/Álava;14
090 Accidentes de tráfico;Hombres;33 Asturias;31
090 Accidentes de tráfico;Hombres;05 Ávila;1
090 Accidentes de tráfico;Hombres;06 Badajoz;21
090 Accidentes de tráfico;Hombres;07 Balears, Illes;40
090 Accidentes de tráfico;Hombres;08 Barcelona;129
090 Accidentes de tráfico;Hombres;48 Bizkaia;28
090 Accidentes de tráfico;Hombres;09 Burgos;10
090 Accidentes de tráfico;Hombres;10 Cáceres;9
090 Accidentes de tráfico;Hombres;11 Cádiz;35
090 Accidentes de tráfico;Hombres;39 Cantabria;19
090 Accidentes de tráfico;Hombres;12 Castellón/Castelló;18
090 Accidentes de tráfico;Hombres;13 Ciudad Real;14
090 Accidentes de tráfico;Hombres;14 Córdoba;30
090 Accidentes de tráfico;Hombres;15 Coruña, A;40
090 Accidentes de tráfico;Hombres;16 Cuenca;3
090 Accidentes de tráfico;Hombres;20 Gipuzkoa;13
090 Accidentes de tráfico;Hombres;17 Girona;23
090 Accidentes de tráfico;Hombres;18 Granada;27
090 Accidentes de tráfico;Hombres;19 Guadalajara;5
090 Accidentes de tráfico;Hombres;21 Huelva;14
090 Accidentes de tráfico;Hombres;22 Huesca;14
090 Accidentes de tráfico;Hombres;23 Jaén;25
090 Accidentes de tráfico;Hombres;24 León;19
090 Accidentes de tráfico;Hombres;25 Lleida;36
090 Accidentes de tráfico;Hombres;27 Lugo;19
090 Accidentes de tráfico;Hombres;28 Madrid;139
090 Accidentes de tráfico;Hombres;29 Málaga;38
090 Accidentes de tráfico;Hombres;30 Murcia;50
090 Accidentes de tráfico;Hombres;31 Navarra;25
090 Accidentes de tráfico;Hombres;32 Ourense;10
090 Accidentes de tráfico;Hombres;34 Palencia;7
090 Accidentes de tráfico;Hombres;35 Palmas, Las;18
090 Accidentes de tráfico;Hombres;36 Pontevedra;29
090 Accidentes de tráfico;Hombres;26 Rioja, La;14
090 Accidentes de tráfico;Hombres;37 Salamanca;16
090 Accidentes de tráfico;Hombres;38 Santa Cruz de Tenerife;29
090 Accidentes de tráfico;Hombres;40 Segovia;4
090 Accidentes de tráfico;Hombres;41 Sevilla;63
090 Accidentes de tráfico;Hombres;42 Soria;3
090 Accidentes de tráfico;Hombres;43 Tarragona;33
090 Accidentes de tráfico;Hombres;44 Teruel;5
090 Accidentes de tráfico;Hombres;45 Toledo;28
090 Accidentes de tráfico;Hombres;46 Valencia/València;85
090 Accidentes de tráfico;Hombres;47 Valladolid;9
090 Accidentes de tráfico;Hombres;49 Zamora;13
090 Accidentes de tráfico;Hombres;50 Zaragoza;24
090 Accidentes de tráfico;Hombres;51 Ceuta;1
090 Accidentes de tráfico;Hombres;52 Melilla;1
090 Accidentes de tráfico;Hombres;Extranjero;50
090 Accidentes de tráfico;Mujeres;Total;396
090 Accidentes de tráfico;Mujeres;02 Albacete;3
090 Accidentes de tráfico;Mujeres;03 Alicante/Alacant;10
090 Accidentes de tráfico;Mujeres;04 Almería;5
090 Accidentes de tráfico;Mujeres;01 Araba/Álava;3
090 Accidentes de tráfico;Mujeres;33 Asturias;5
090 Accidentes de tráfico;Mujeres;05 Ávila;1
090 Accidentes de tráfico;Mujeres;06 Badajoz;3
090 Accidentes de tráfico;Mujeres;07 Balears, Illes;10
090 Accidentes de tráfico;Mujeres;08 Barcelona;40
090 Accidentes de tráfico;Mujeres;48 Bizkaia;5
090 Accidentes de tráfico;Mujeres;09 Burgos;2
090 Accidentes de tráfico;Mujeres;10 Cáceres;1
090 Accidentes de tráfico;Mujeres;11 Cádiz;11
090 Accidentes de tráfico;Mujeres;39 Cantabria;3
090 Accidentes de tráfico;Mujeres;12 Castellón/Castelló;3
090 Accidentes de tráfico;Mujeres;13 Ciudad Real;3
090 Accidentes de tráfico;Mujeres;14 Córdoba;6
090 Accidentes de tráfico;Mujeres;15 Coruña, A;17
090 Accidentes de tráfico;Mujeres;16 Cuenca;3
090 Accidentes de tráfico;Mujeres;20 Gipuzkoa;5
090 Accidentes de tráfico;Mujeres;17 Girona;11
090 Accidentes de tráfico;Mujeres;18 Granada;2
090 Accidentes de tráfico;Mujeres;19 Guadalajara;4
090 Accidentes de tráfico;Mujeres;21 Huelva;7
090 Accidentes de tráfico;Mujeres;22 Huesca;5
090 Accidentes de tráfico;Mujeres;23 Jaén;6
090 Accidentes de tráfico;Mujeres;24 León;10
090 Accidentes de tráfico;Mujeres;25 Lleida;7
090 Accidentes de tráfico;Mujeres;27 Lugo;6
090 Accidentes de tráfico;Mujeres;28 Madrid;41
090 Accidentes de tráfico;Mujeres;29 Málaga;10
090 Accidentes de tráfico;Mujeres;30 Murcia;9
090 Accidentes de tráfico;Mujeres;31 Navarra;7
090 Accidentes de tráfico;Mujeres;32 Ourense;4
090 Accidentes de tráfico;Mujeres;34 Palencia;3
090 Accidentes de tráfico;Mujeres;35 Palmas, Las;5
090 Accidentes de tráfico;Mujeres;36 Pontevedra;13
090 Accidentes de tráfico;Mujeres;26 Rioja, La;2
090 Accidentes de tráfico;Mujeres;37 Salamanca;2
090 Accidentes de tráfico;Mujeres;38 Santa Cruz de Tenerife;8
090 Accidentes de tráfico;Mujeres;40 Segovia;3
090 Accidentes de tráfico;Mujeres;41 Sevilla;12
090 Accidentes de tráfico;Mujeres;42 Soria;4
090 Accidentes de tráfico;Mujeres;43 Tarragona;7
090 Accidentes de tráfico;Mujeres;44 Teruel;1
090 Accidentes de tráfico;Mujeres;45 Toledo;6
090 Accidentes de tráfico;Mujeres;46 Valencia/València;28
090 Accidentes de tráfico;Mujeres;47 Valladolid;5
090 Accidentes de tráfico;Mujeres;49 Zamora;4
090 Accidentes de tráfico;Mujeres;50 Zaragoza;5
090 Accidentes de tráfico;Mujeres;51 Ceuta;0
090 Accidentes de tráfico;Mujeres;52 Melilla;0
090 Accidentes de tráfico;Mujeres;Extranjero;20
091 Otros accidentes de transporte;Hombres;Total;192
091 Otros accidentes de transporte;Hombres;02 Albacete;1
091 Otros accidentes de transporte;Hombres;03 Alicante/Alacant;6
091 Otros accidentes de transporte;Hombres;04 Almería;2
091 Otros accidentes de transporte;Hombres;01 Araba/Álava;0
091 Otros accidentes de transporte;Hombres;33 Asturias;7
091 Otros accidentes de transporte;Hombres;05 Ávila;1
091 Otros accidentes de transporte;Hombres;06 Badajoz;1
091 Otros accidentes de transporte;Hombres;07 Balears, Illes;6
091 Otros accidentes de transporte;Hombres;08 Barcelona;26
091 Otros accidentes de transporte;Hombres;48 Bizkaia;1
091 Otros accidentes de transporte;Hombres;09 Burgos;1
091 Otros accidentes de transporte;Hombres;10 Cáceres;1
091 Otros accidentes de transporte;Hombres;11 Cádiz;3
091 Otros accidentes de transporte;Hombres;39 Cantabria;6
091 Otros accidentes de transporte;Hombres;12 Castellón/Castelló;2
091 Otros accidentes de transporte;Hombres;13 Ciudad Real;0
091 Otros accidentes de transporte;Hombres;14 Córdoba;4
091 Otros accidentes de transporte;Hombres;15 Coruña, A;6
091 Otros accidentes de transporte;Hombres;16 Cuenca;1
091 Otros accidentes de transporte;Hombres;20 Gipuzkoa;0
091 Otros accidentes de transporte;Hombres;17 Girona;4
091 Otros accidentes de transporte;Hombres;18 Granada;0
091 Otros accidentes de transporte;Hombres;19 Guadalajara;2
091 Otros accidentes de transporte;Hombres;21 Huelva;1
091 Otros accidentes de transporte;Hombres;22 Huesca;3
091 Otros accidentes de transporte;Hombres;23 Jaén;3
091 Otros accidentes de transporte;Hombres;24 León;2
091 Otros accidentes de transporte;Hombres;25 Lleida;2
091 Otros accidentes de transporte;Hombres;27 Lugo;4
091 Otros accidentes de transporte;Hombres;28 Madrid;15
091 Otros accidentes de transporte;Hombres;29 Málaga;2
091 Otros accidentes de transporte;Hombres;30 Murcia;7
091 Otros accidentes de transporte;Hombres;31 Navarra;1
091 Otros accidentes de transporte;Hombres;32 Ourense;1
091 Otros accidentes de transporte;Hombres;34 Palencia;0
091 Otros accidentes de transporte;Hombres;35 Palmas, Las;3
091 Otros accidentes de transporte;Hombres;36 Pontevedra;8
091 Otros accidentes de transporte;Hombres;26 Rioja, La;0
091 Otros accidentes de transporte;Hombres;37 Salamanca;1
091 Otros accidentes de transporte;Hombres;38 Santa Cruz de Tenerife;10
091 Otros accidentes de transporte;Hombres;40 Segovia;2
091 Otros accidentes de transporte;Hombres;41 Sevilla;5
091 Otros accidentes de transporte;Hombres;42 Soria;0
091 Otros accidentes de transporte;Hombres;43 Tarragona;2
091 Otros accidentes de transporte;Hombres;44 Teruel;2
091 Otros accidentes de transporte;Hombres;45 Toledo;1
091 Otros accidentes de transporte;Hombres;46 Valencia/València;5
091 Otros accidentes de transporte;Hombres;47 Valladolid;2
091 Otros accidentes de transporte;Hombres;49 Zamora;0
091 Otros accidentes de transporte;Hombres;50 Zaragoza;2
091 Otros accidentes de transporte;Hombres;51 Ceuta;0
091 Otros accidentes de transporte;Hombres;52 Melilla;0
091 Otros accidentes de transporte;Hombres;Extranjero;27
091 Otros accidentes de transporte;Mujeres;Total;22
091 Otros accidentes de transporte;Mujeres;02 Albacete;2
091 Otros accidentes de transporte;Mujeres;03 Alicante/Alacant;1
091 Otros accidentes de transporte;Mujeres;04 Almería;0
091 Otros accidentes de transporte;Mujeres;01 Araba/Álava;0
091 Otros accidentes de transporte;Mujeres;33 Asturias;0
091 Otros accidentes de transporte;Mujeres;05 Ávila;0
091 Otros accidentes de transporte;Mujeres;06 Badajoz;2
091 Otros accidentes de transporte;Mujeres;07 Balears, Illes;0
091 Otros accidentes de transporte;Mujeres;08 Barcelona;0
091 Otros accidentes de transporte;Mujeres;48 Bizkaia;0
091 Otros accidentes de transporte;Mujeres;09 Burgos;0
091 Otros accidentes de transporte;Mujeres;10 Cáceres;0
091 Otros accidentes de transporte;Mujeres;11 Cádiz;0
091 Otros accidentes de transporte;Mujeres;39 Cantabria;1
091 Otros accidentes de transporte;Mujeres;12 Castellón/Castelló;0
091 Otros accidentes de transporte;Mujeres;13 Ciudad Real;0
091 Otros accidentes de transporte;Mujeres;14 Córdoba;1
091 Otros accidentes de transporte;Mujeres;15 Coruña, A;0
091 Otros accidentes de transporte;Mujeres;16 Cuenca;1
091 Otros accidentes de transporte;Mujeres;20 Gipuzkoa;0
091 Otros accidentes de transporte;Mujeres;17 Girona;1
091 Otros accidentes de transporte;Mujeres;18 Granada;0
091 Otros accidentes de transporte;Mujeres;19 Guadalajara;0
091 Otros accidentes de transporte;Mujeres;21 Huelva;0
091 Otros accidentes de transporte;Mujeres;22 Huesca;0
091 Otros accidentes de transporte;Mujeres;23 Jaén;0
091 Otros accidentes de transporte;Mujeres;24 León;0
091 Otros accidentes de transporte;Mujeres;25 Lleida;1
091 Otros accidentes de transporte;Mujeres;27 Lugo;0
091 Otros accidentes de transporte;Mujeres;28 Madrid;2
091 Otros accidentes de transporte;Mujeres;29 Málaga;0
091 Otros accidentes de transporte;Mujeres;30 Murcia;0
091 Otros accidentes de transporte;Mujeres;31 Navarra;0
091 Otros accidentes de transporte;Mujeres;32 Ourense;0
091 Otros accidentes de transporte;Mujeres;34 Palencia;1
091 Otros accidentes de transporte;Mujeres;35 Palmas, Las;0
091 Otros accidentes de transporte;Mujeres;36 Pontevedra;2
091 Otros accidentes de transporte;Mujeres;26 Rioja, La;0
091 Otros accidentes de transporte;Mujeres;37 Salamanca;0
091 Otros accidentes de transporte;Mujeres;38 Santa Cruz de Tenerife;2
091 Otros accidentes de transporte;Mujeres;40 Segovia;0
091 Otros accidentes de transporte;Mujeres;41 Sevilla;0
091 Otros accidentes de transporte;Mujeres;42 Soria;0
091 Otros accidentes de transporte;Mujeres;43 Tarragona;1
091 Otros accidentes de transporte;Mujeres;44 Teruel;0
091 Otros accidentes de transporte;Mujeres;45 Toledo;1
091 Otros accidentes de transporte;Mujeres;46 Valencia/València;0
091 Otros accidentes de transporte;Mujeres;47 Valladolid;0
091 Otros accidentes de transporte;Mujeres;49 Zamora;0
091 Otros accidentes de transporte;Mujeres;50 Zaragoza;0
091 Otros accidentes de transporte;Mujeres;51 Ceuta;1
091 Otros accidentes de transporte;Mujeres;52 Melilla;0
091 Otros accidentes de transporte;Mujeres;Extranjero;2
092 Caídas accidentales;Hombres;Total;1.773
092 Caídas accidentales;Hombres;02 Albacete;27
092 Caídas accidentales;Hombres;03 Alicante/Alacant;45
092 Caídas accidentales;Hombres;04 Almería;11
092 Caídas accidentales;Hombres;01 Araba/Álava;10
092 Caídas accidentales;Hombres;33 Asturias;106
092 Caídas accidentales;Hombres;05 Ávila;7
092 Caídas accidentales;Hombres;06 Badajoz;11
092 Caídas accidentales;Hombres;07 Balears, Illes;39
092 Caídas accidentales;Hombres;08 Barcelona;111
092 Caídas accidentales;Hombres;48 Bizkaia;41
092 Caídas accidentales;Hombres;09 Burgos;19
092 Caídas accidentales;Hombres;10 Cáceres;13
092 Caídas accidentales;Hombres;11 Cádiz;30
092 Caídas accidentales;Hombres;39 Cantabria;29
092 Caídas accidentales;Hombres;12 Castellón/Castelló;20
092 Caídas accidentales;Hombres;13 Ciudad Real;33
092 Caídas accidentales;Hombres;14 Córdoba;46
092 Caídas accidentales;Hombres;15 Coruña, A;96
092 Caídas accidentales;Hombres;16 Cuenca;16
092 Caídas accidentales;Hombres;20 Gipuzkoa;22
092 Caídas accidentales;Hombres;17 Girona;28
092 Caídas accidentales;Hombres;18 Granada;35
092 Caídas accidentales;Hombres;19 Guadalajara;7
092 Caídas accidentales;Hombres;21 Huelva;15
092 Caídas accidentales;Hombres;22 Huesca;19
092 Caídas accidentales;Hombres;23 Jaén;31
092 Caídas accidentales;Hombres;24 León;14
092 Caídas accidentales;Hombres;25 Lleida;13
092 Caídas accidentales;Hombres;27 Lugo;42
092 Caídas accidentales;Hombres;28 Madrid;198
092 Caídas accidentales;Hombres;29 Málaga;28
092 Caídas accidentales;Hombres;30 Murcia;46
092 Caídas accidentales;Hombres;31 Navarra;48
092 Caídas accidentales;Hombres;32 Ourense;26
092 Caídas accidentales;Hombres;34 Palencia;7
092 Caídas accidentales;Hombres;35 Palmas, Las;9
092 Caídas accidentales;Hombres;36 Pontevedra;64
092 Caídas accidentales;Hombres;26 Rioja, La;18
092 Caídas accidentales;Hombres;37 Salamanca;13
092 Caídas accidentales;Hombres;38 Santa Cruz de Tenerife;40
092 Caídas accidentales;Hombres;40 Segovia;3
092 Caídas accidentales;Hombres;41 Sevilla;47
092 Caídas accidentales;Hombres;42 Soria;2
092 Caídas accidentales;Hombres;43 Tarragona;22
092 Caídas accidentales;Hombres;44 Teruel;6
092 Caídas accidentales;Hombres;45 Toledo;43
092 Caídas accidentales;Hombres;46 Valencia/València;89
092 Caídas accidentales;Hombres;47 Valladolid;17
092 Caídas accidentales;Hombres;49 Zamora;12
092 Caídas accidentales;Hombres;50 Zaragoza;53
092 Caídas accidentales;Hombres;51 Ceuta;0
092 Caídas accidentales;Hombres;52 Melilla;0
092 Caídas accidentales;Hombres;Extranjero;46
092 Caídas accidentales;Mujeres;Total;1.524
092 Caídas accidentales;Mujeres;02 Albacete;31
092 Caídas accidentales;Mujeres;03 Alicante/Alacant;26
092 Caídas accidentales;Mujeres;04 Almería;14
092 Caídas accidentales;Mujeres;01 Araba/Álava;17
092 Caídas accidentales;Mujeres;33 Asturias;123
092 Caídas accidentales;Mujeres;05 Ávila;5
092 Caídas accidentales;Mujeres;06 Badajoz;16
092 Caídas accidentales;Mujeres;07 Balears, Illes;30
092 Caídas accidentales;Mujeres;08 Barcelona;106
092 Caídas accidentales;Mujeres;48 Bizkaia;41
092 Caídas accidentales;Mujeres;09 Burgos;11
092 Caídas accidentales;Mujeres;10 Cáceres;16
092 Caídas accidentales;Mujeres;11 Cádiz;28
092 Caídas accidentales;Mujeres;39 Cantabria;18
092 Caídas accidentales;Mujeres;12 Castellón/Castelló;12
092 Caídas accidentales;Mujeres;13 Ciudad Real;36
092 Caídas accidentales;Mujeres;14 Córdoba;30
092 Caídas accidentales;Mujeres;15 Coruña, A;69
092 Caídas accidentales;Mujeres;16 Cuenca;24
092 Caídas accidentales;Mujeres;20 Gipuzkoa;23
092 Caídas accidentales;Mujeres;17 Girona;14
092 Caídas accidentales;Mujeres;18 Granada;13
092 Caídas accidentales;Mujeres;19 Guadalajara;12
092 Caídas accidentales;Mujeres;21 Huelva;9
092 Caídas accidentales;Mujeres;22 Huesca;11
092 Caídas accidentales;Mujeres;23 Jaén;21
092 Caídas accidentales;Mujeres;24 León;9
092 Caídas accidentales;Mujeres;25 Lleida;10
092 Caídas accidentales;Mujeres;27 Lugo;36
092 Caídas accidentales;Mujeres;28 Madrid;171
092 Caídas accidentales;Mujeres;29 Málaga;44
092 Caídas accidentales;Mujeres;30 Murcia;52
092 Caídas accidentales;Mujeres;31 Navarra;46
092 Caídas accidentales;Mujeres;32 Ourense;22
092 Caídas accidentales;Mujeres;34 Palencia;5
092 Caídas accidentales;Mujeres;35 Palmas, Las;3
092 Caídas accidentales;Mujeres;36 Pontevedra;67
092 Caídas accidentales;Mujeres;26 Rioja, La;12
092 Caídas accidentales;Mujeres;37 Salamanca;10
092 Caídas accidentales;Mujeres;38 Santa Cruz de Tenerife;25
092 Caídas accidentales;Mujeres;40 Segovia;2
092 Caídas accidentales;Mujeres;41 Sevilla;33
092 Caídas accidentales;Mujeres;42 Soria;2
092 Caídas accidentales;Mujeres;43 Tarragona;12
092 Caídas accidentales;Mujeres;44 Teruel;10
092 Caídas accidentales;Mujeres;45 Toledo;45
092 Caídas accidentales;Mujeres;46 Valencia/València;64
092 Caídas accidentales;Mujeres;47 Valladolid;18
092 Caídas accidentales;Mujeres;49 Zamora;4
092 Caídas accidentales;Mujeres;50 Zaragoza;49
092 Caídas accidentales;Mujeres;51 Ceuta;0
092 Caídas accidentales;Mujeres;52 Melilla;0
092 Caídas accidentales;Mujeres;Extranjero;17
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;Total;1.670
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;02 Albacete;13
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;03 Alicante/Alacant;82
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;04 Almería;27
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;01 Araba/Álava;20
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;33 Asturias;32
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;05 Ávila;6
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;06 Badajoz;11
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;07 Balears, Illes;23
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;08 Barcelona;297
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;48 Bizkaia;57
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;09 Burgos;23
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;10 Cáceres;15
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;11 Cádiz;20
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;39 Cantabria;25
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;12 Castellón/Castelló;19
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;13 Ciudad Real;16
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;14 Córdoba;25
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;15 Coruña, A;35
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;16 Cuenca;9
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;20 Gipuzkoa;30
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;17 Girona;38
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;18 Granada;26
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;19 Guadalajara;4
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;21 Huelva;16
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;22 Huesca;9
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;23 Jaén;18
