Causas (lista reducida);Sexo;Provincia de residencia;Total
090 Accidentes de tráfico;Hombres;16 Cuenca;8
090 Accidentes de tráfico;Hombres;20 Gipuzkoa;16
090 Accidentes de tráfico;Hombres;17 Girona;16
090 Accidentes de tráfico;Hombres;18 Granada;27
090 Accidentes de tráfico;Hombres;19 Guadalajara;7
090 Accidentes de tráfico;Hombres;21 Huelva;19
090 Accidentes de tráfico;Hombres;22 Huesca;13
090 Accidentes de tráfico;Hombres;23 Jaén;21
090 Accidentes de tráfico;Hombres;24 León;18
090 Accidentes de tráfico;Hombres;25 Lleida;13
090 Accidentes de tráfico;Hombres;27 Lugo;15
090 Accidentes de tráfico;Hombres;28 Madrid;94
090 Accidentes de tráfico;Hombres;29 Málaga;42
090 Accidentes de tráfico;Hombres;30 Murcia;41
090 Accidentes de tráfico;Hombres;31 Navarra;19
090 Accidentes de tráfico;Hombres;32 Ourense;12
090 Accidentes de tráfico;Hombres;34 Palencia;9
090 Accidentes de tráfico;Hombres;35 Palmas, Las;18
090 Accidentes de tráfico;Hombres;36 Pontevedra;27
090 Accidentes de tráfico;Hombres;26 Rioja, La;10
090 Accidentes de tráfico;Hombres;37 Salamanca;12
090 Accidentes de tráfico;Hombres;38 Santa Cruz de Tenerife;20
090 Accidentes de tráfico;Hombres;40 Segovia;5
090 Accidentes de tráfico;Hombres;41 Sevilla;47
090 Accidentes de tráfico;Hombres;42 Soria;3
090 Accidentes de tráfico;Hombres;43 Tarragona;36
090 Accidentes de tráfico;Hombres;44 Teruel;8
090 Accidentes de tráfico;Hombres;45 Toledo;22
090 Accidentes de tráfico;Hombres;46 Valencia/València;50
090 Accidentes de tráfico;Hombres;47 Valladolid;12
090 Accidentes de tráfico;Hombres;49 Zamora;7
090 Accidentes de tráfico;Hombres;50 Zaragoza;31
090 Accidentes de tráfico;Hombres;51 Ceuta;3
090 Accidentes de tráfico;Hombres;52 Melilla;1
090 Accidentes de tráfico;Hombres;Extranjero;28
090 Accidentes de tráfico;Mujeres;Total;295
090 Accidentes de tráfico;Mujeres;02 Albacete;1
090 Accidentes de tráfico;Mujeres;03 Alicante/Alacant;9
090 Accidentes de tráfico;Mujeres;04 Almería;6
090 Accidentes de tráfico;Mujeres;01 Araba/Álava;1
090 Accidentes de tráfico;Mujeres;33 Asturias;3
090 Accidentes de tráfico;Mujeres;05 Ávila;1
090 Accidentes de tráfico;Mujeres;06 Badajoz;5
090 Accidentes de tráfico;Mujeres;07 Balears, Illes;4
090 Accidentes de tráfico;Mujeres;08 Barcelona;25
090 Accidentes de tráfico;Mujeres;48 Bizkaia;12
090 Accidentes de tráfico;Mujeres;09 Burgos;5
090 Accidentes de tráfico;Mujeres;10 Cáceres;2
090 Accidentes de tráfico;Mujeres;11 Cádiz;5
090 Accidentes de tráfico;Mujeres;39 Cantabria;5
090 Accidentes de tráfico;Mujeres;12 Castellón/Castelló;1
090 Accidentes de tráfico;Mujeres;13 Ciudad Real;7
090 Accidentes de tráfico;Mujeres;14 Córdoba;2
090 Accidentes de tráfico;Mujeres;15 Coruña, A;5
090 Accidentes de tráfico;Mujeres;16 Cuenca;2
090 Accidentes de tráfico;Mujeres;20 Gipuzkoa;3
090 Accidentes de tráfico;Mujeres;17 Girona;8
090 Accidentes de tráfico;Mujeres;18 Granada;8
090 Accidentes de tráfico;Mujeres;19 Guadalajara;1
090 Accidentes de tráfico;Mujeres;21 Huelva;8
090 Accidentes de tráfico;Mujeres;22 Huesca;5
090 Accidentes de tráfico;Mujeres;23 Jaén;6
090 Accidentes de tráfico;Mujeres;24 León;2
090 Accidentes de tráfico;Mujeres;25 Lleida;3
090 Accidentes de tráfico;Mujeres;27 Lugo;7
090 Accidentes de tráfico;Mujeres;28 Madrid;36
090 Accidentes de tráfico;Mujeres;29 Málaga;10
090 Accidentes de tráfico;Mujeres;30 Murcia;7
090 Accidentes de tráfico;Mujeres;31 Navarra;3
090 Accidentes de tráfico;Mujeres;32 Ourense;5
090 Accidentes de tráfico;Mujeres;34 Palencia;1
090 Accidentes de tráfico;Mujeres;35 Palmas, Las;3
090 Accidentes de tráfico;Mujeres;36 Pontevedra;11
090 Accidentes de tráfico;Mujeres;26 Rioja, La;1
090 Accidentes de tráfico;Mujeres;37 Salamanca;6
090 Accidentes de tráfico;Mujeres;38 Santa Cruz de Tenerife;4
090 Accidentes de tráfico;Mujeres;40 Segovia;1
090 Accidentes de tráfico;Mujeres;41 Sevilla;8
090 Accidentes de tráfico;Mujeres;42 Soria;1
090 Accidentes de tráfico;Mujeres;43 Tarragona;6
090 Accidentes de tráfico;Mujeres;44 Teruel;2
090 Accidentes de tráfico;Mujeres;45 Toledo;5
090 Accidentes de tráfico;Mujeres;46 Valencia/València;15
090 Accidentes de tráfico;Mujeres;47 Valladolid;1
090 Accidentes de tráfico;Mujeres;49 Zamora;2
090 Accidentes de tráfico;Mujeres;50 Zaragoza;6
090 Accidentes de tráfico;Mujeres;51 Ceuta;0
090 Accidentes de tráfico;Mujeres;52 Melilla;1
090 Accidentes de tráfico;Mujeres;Extranjero;8
091 Otros accidentes de transporte;Hombres;Total;205
091 Otros accidentes de transporte;Hombres;02 Albacete;1
091 Otros accidentes de transporte;Hombres;03 Alicante/Alacant;10
091 Otros accidentes de transporte;Hombres;04 Almería;4
091 Otros accidentes de transporte;Hombres;01 Araba/Álava;0
091 Otros accidentes de transporte;Hombres;33 Asturias;0
091 Otros accidentes de transporte;Hombres;05 Ávila;0
091 Otros accidentes de transporte;Hombres;06 Badajoz;5
091 Otros accidentes de transporte;Hombres;07 Balears, Illes;3
091 Otros accidentes de transporte;Hombres;08 Barcelona;16
091 Otros accidentes de transporte;Hombres;48 Bizkaia;4
091 Otros accidentes de transporte;Hombres;09 Burgos;2
091 Otros accidentes de transporte;Hombres;10 Cáceres;1
091 Otros accidentes de transporte;Hombres;11 Cádiz;4
091 Otros accidentes de transporte;Hombres;39 Cantabria;1
091 Otros accidentes de transporte;Hombres;12 Castellón/Castelló;4
091 Otros accidentes de transporte;Hombres;13 Ciudad Real;2
091 Otros accidentes de transporte;Hombres;14 Córdoba;1
091 Otros accidentes de transporte;Hombres;15 Coruña, A;8
091 Otros accidentes de transporte;Hombres;16 Cuenca;2
091 Otros accidentes de transporte;Hombres;20 Gipuzkoa;2
091 Otros accidentes de transporte;Hombres;17 Girona;3
091 Otros accidentes de transporte;Hombres;18 Granada;3
091 Otros accidentes de transporte;Hombres;19 Guadalajara;1
091 Otros accidentes de transporte;Hombres;21 Huelva;3
091 Otros accidentes de transporte;Hombres;22 Huesca;0
091 Otros accidentes de transporte;Hombres;23 Jaén;2
091 Otros accidentes de transporte;Hombres;24 León;1
091 Otros accidentes de transporte;Hombres;25 Lleida;6
091 Otros accidentes de transporte;Hombres;27 Lugo;4
091 Otros accidentes de transporte;Hombres;28 Madrid;6
091 Otros accidentes de transporte;Hombres;29 Málaga;4
091 Otros accidentes de transporte;Hombres;30 Murcia;5
091 Otros accidentes de transporte;Hombres;31 Navarra;3
091 Otros accidentes de transporte;Hombres;32 Ourense;2
091 Otros accidentes de transporte;Hombres;34 Palencia;2
091 Otros accidentes de transporte;Hombres;35 Palmas, Las;32
091 Otros accidentes de transporte;Hombres;36 Pontevedra;12
091 Otros accidentes de transporte;Hombres;26 Rioja, La;1
091 Otros accidentes de transporte;Hombres;37 Salamanca;1
091 Otros accidentes de transporte;Hombres;38 Santa Cruz de Tenerife;5
091 Otros accidentes de transporte;Hombres;40 Segovia;3
091 Otros accidentes de transporte;Hombres;41 Sevilla;8
091 Otros accidentes de transporte;Hombres;42 Soria;1
091 Otros accidentes de transporte;Hombres;43 Tarragona;5
091 Otros accidentes de transporte;Hombres;44 Teruel;2
091 Otros accidentes de transporte;Hombres;45 Toledo;1
091 Otros accidentes de transporte;Hombres;46 Valencia/València;8
091 Otros accidentes de transporte;Hombres;47 Valladolid;0
091 Otros accidentes de transporte;Hombres;49 Zamora;2
091 Otros accidentes de transporte;Hombres;50 Zaragoza;2
091 Otros accidentes de transporte;Hombres;51 Ceuta;0
091 Otros accidentes de transporte;Hombres;52 Melilla;1
091 Otros accidentes de transporte;Hombres;Extranjero;6
091 Otros accidentes de transporte;Mujeres;Total;18
091 Otros accidentes de transporte;Mujeres;02 Albacete;0
091 Otros accidentes de transporte;Mujeres;03 Alicante/Alacant;0
091 Otros accidentes de transporte;Mujeres;04 Almería;0
091 Otros accidentes de transporte;Mujeres;01 Araba/Álava;0
091 Otros accidentes de transporte;Mujeres;33 Asturias;0
091 Otros accidentes de transporte;Mujeres;05 Ávila;0
091 Otros accidentes de transporte;Mujeres;06 Badajoz;0
091 Otros accidentes de transporte;Mujeres;07 Balears, Illes;0
091 Otros accidentes de transporte;Mujeres;08 Barcelona;6
091 Otros accidentes de transporte;Mujeres;48 Bizkaia;1
091 Otros accidentes de transporte;Mujeres;09 Burgos;0
091 Otros accidentes de transporte;Mujeres;10 Cáceres;0
091 Otros accidentes de transporte;Mujeres;11 Cádiz;0
091 Otros accidentes de transporte;Mujeres;39 Cantabria;0
091 Otros accidentes de transporte;Mujeres;12 Castellón/Castelló;0
091 Otros accidentes de transporte;Mujeres;13 Ciudad Real;0
091 Otros accidentes de transporte;Mujeres;14 Córdoba;0
091 Otros accidentes de transporte;Mujeres;15 Coruña, A;0
091 Otros accidentes de transporte;Mujeres;16 Cuenca;0
091 Otros accidentes de transporte;Mujeres;20 Gipuzkoa;0
091 Otros accidentes de transporte;Mujeres;17 Girona;0
091 Otros accidentes de transporte;Mujeres;18 Granada;0
091 Otros accidentes de transporte;Mujeres;19 Guadalajara;0
091 Otros accidentes de transporte;Mujeres;21 Huelva;1
091 Otros accidentes de transporte;Mujeres;22 Huesca;1
091 Otros accidentes de transporte;Mujeres;23 Jaén;0
091 Otros accidentes de transporte;Mujeres;24 León;0
091 Otros accidentes de transporte;Mujeres;25 Lleida;1
091 Otros accidentes de transporte;Mujeres;27 Lugo;1
091 Otros accidentes de transporte;Mujeres;28 Madrid;0
091 Otros accidentes de transporte;Mujeres;29 Málaga;1
091 Otros accidentes de transporte;Mujeres;30 Murcia;2
091 Otros accidentes de transporte;Mujeres;31 Navarra;0
091 Otros accidentes de transporte;Mujeres;32 Ourense;0
091 Otros accidentes de transporte;Mujeres;34 Palencia;0
091 Otros accidentes de transporte;Mujeres;35 Palmas, Las;0
091 Otros accidentes de transporte;Mujeres;36 Pontevedra;0
091 Otros accidentes de transporte;Mujeres;26 Rioja, La;0
091 Otros accidentes de transporte;Mujeres;37 Salamanca;0
091 Otros accidentes de transporte;Mujeres;38 Santa Cruz de Tenerife;1
091 Otros accidentes de transporte;Mujeres;40 Segovia;0
091 Otros accidentes de transporte;Mujeres;41 Sevilla;1
091 Otros accidentes de transporte;Mujeres;42 Soria;0
091 Otros accidentes de transporte;Mujeres;43 Tarragona;1
091 Otros accidentes de transporte;Mujeres;44 Teruel;0
091 Otros accidentes de transporte;Mujeres;45 Toledo;0
091 Otros accidentes de transporte;Mujeres;46 Valencia/València;0
091 Otros accidentes de transporte;Mujeres;47 Valladolid;0
091 Otros accidentes de transporte;Mujeres;49 Zamora;0
091 Otros accidentes de transporte;Mujeres;50 Zaragoza;0
091 Otros accidentes de transporte;Mujeres;51 Ceuta;0
091 Otros accidentes de transporte;Mujeres;52 Melilla;0
091 Otros accidentes de transporte;Mujeres;Extranjero;1
092 Caídas accidentales;Hombres;Total;1.898
092 Caídas accidentales;Hombres;02 Albacete;34
092 Caídas accidentales;Hombres;03 Alicante/Alacant;54
092 Caídas accidentales;Hombres;04 Almería;25
092 Caídas accidentales;Hombres;01 Araba/Álava;10
092 Caídas accidentales;Hombres;33 Asturias;114
092 Caídas accidentales;Hombres;05 Ávila;4
092 Caídas accidentales;Hombres;06 Badajoz;11
092 Caídas accidentales;Hombres;07 Balears, Illes;34
092 Caídas accidentales;Hombres;08 Barcelona;158
092 Caídas accidentales;Hombres;48 Bizkaia;64
092 Caídas accidentales;Hombres;09 Burgos;16
092 Caídas accidentales;Hombres;10 Cáceres;11
092 Caídas accidentales;Hombres;11 Cádiz;46
092 Caídas accidentales;Hombres;39 Cantabria;24
092 Caídas accidentales;Hombres;12 Castellón/Castelló;12
092 Caídas accidentales;Hombres;13 Ciudad Real;39
092 Caídas accidentales;Hombres;14 Córdoba;34
092 Caídas accidentales;Hombres;15 Coruña, A;90
092 Caídas accidentales;Hombres;16 Cuenca;19
092 Caídas accidentales;Hombres;20 Gipuzkoa;30
092 Caídas accidentales;Hombres;17 Girona;23
092 Caídas accidentales;Hombres;18 Granada;32
092 Caídas accidentales;Hombres;19 Guadalajara;15
092 Caídas accidentales;Hombres;21 Huelva;31
092 Caídas accidentales;Hombres;22 Huesca;17
092 Caídas accidentales;Hombres;23 Jaén;37
092 Caídas accidentales;Hombres;24 León;18
092 Caídas accidentales;Hombres;25 Lleida;14
092 Caídas accidentales;Hombres;27 Lugo;36
092 Caídas accidentales;Hombres;28 Madrid;169
092 Caídas accidentales;Hombres;29 Málaga;41
092 Caídas accidentales;Hombres;30 Murcia;47
092 Caídas accidentales;Hombres;31 Navarra;46
092 Caídas accidentales;Hombres;32 Ourense;34
092 Caídas accidentales;Hombres;34 Palencia;6
092 Caídas accidentales;Hombres;35 Palmas, Las;36
092 Caídas accidentales;Hombres;36 Pontevedra;72
092 Caídas accidentales;Hombres;26 Rioja, La;10
092 Caídas accidentales;Hombres;37 Salamanca;13
092 Caídas accidentales;Hombres;38 Santa Cruz de Tenerife;37
092 Caídas accidentales;Hombres;40 Segovia;5
092 Caídas accidentales;Hombres;41 Sevilla;64
092 Caídas accidentales;Hombres;42 Soria;3
092 Caídas accidentales;Hombres;43 Tarragona;25
092 Caídas accidentales;Hombres;44 Teruel;17
092 Caídas accidentales;Hombres;45 Toledo;46
092 Caídas accidentales;Hombres;46 Valencia/València;94
092 Caídas accidentales;Hombres;47 Valladolid;29
092 Caídas accidentales;Hombres;49 Zamora;9
092 Caídas accidentales;Hombres;50 Zaragoza;26
092 Caídas accidentales;Hombres;51 Ceuta;0
092 Caídas accidentales;Hombres;52 Melilla;0
092 Caídas accidentales;Hombres;Extranjero;17
092 Caídas accidentales;Mujeres;Total;1.707
092 Caídas accidentales;Mujeres;02 Albacete;30
092 Caídas accidentales;Mujeres;03 Alicante/Alacant;33
092 Caídas accidentales;Mujeres;04 Almería;12
092 Caídas accidentales;Mujeres;01 Araba/Álava;13
092 Caídas accidentales;Mujeres;33 Asturias;142
092 Caídas accidentales;Mujeres;05 Ávila;3
092 Caídas accidentales;Mujeres;06 Badajoz;14
092 Caídas accidentales;Mujeres;07 Balears, Illes;21
092 Caídas accidentales;Mujeres;08 Barcelona;173
092 Caídas accidentales;Mujeres;48 Bizkaia;37
092 Caídas accidentales;Mujeres;09 Burgos;11
092 Caídas accidentales;Mujeres;10 Cáceres;19
092 Caídas accidentales;Mujeres;11 Cádiz;24
092 Caídas accidentales;Mujeres;39 Cantabria;15
092 Caídas accidentales;Mujeres;12 Castellón/Castelló;22
092 Caídas accidentales;Mujeres;13 Ciudad Real;38
092 Caídas accidentales;Mujeres;14 Córdoba;33
092 Caídas accidentales;Mujeres;15 Coruña, A;96
092 Caídas accidentales;Mujeres;16 Cuenca;23
092 Caídas accidentales;Mujeres;20 Gipuzkoa;19
092 Caídas accidentales;Mujeres;17 Girona;14
092 Caídas accidentales;Mujeres;18 Granada;29
092 Caídas accidentales;Mujeres;19 Guadalajara;15
092 Caídas accidentales;Mujeres;21 Huelva;8
092 Caídas accidentales;Mujeres;22 Huesca;12
092 Caídas accidentales;Mujeres;23 Jaén;30
092 Caídas accidentales;Mujeres;24 León;12
092 Caídas accidentales;Mujeres;25 Lleida;8
092 Caídas accidentales;Mujeres;27 Lugo;58
092 Caídas accidentales;Mujeres;28 Madrid;162
092 Caídas accidentales;Mujeres;29 Málaga;32
092 Caídas accidentales;Mujeres;30 Murcia;19
092 Caídas accidentales;Mujeres;31 Navarra;50
092 Caídas accidentales;Mujeres;32 Ourense;55
092 Caídas accidentales;Mujeres;34 Palencia;7
092 Caídas accidentales;Mujeres;35 Palmas, Las;11
092 Caídas accidentales;Mujeres;36 Pontevedra;63
092 Caídas accidentales;Mujeres;26 Rioja, La;10
092 Caídas accidentales;Mujeres;37 Salamanca;11
092 Caídas accidentales;Mujeres;38 Santa Cruz de Tenerife;22
092 Caídas accidentales;Mujeres;40 Segovia;1
092 Caídas accidentales;Mujeres;41 Sevilla;56
092 Caídas accidentales;Mujeres;42 Soria;8
092 Caídas accidentales;Mujeres;43 Tarragona;14
092 Caídas accidentales;Mujeres;44 Teruel;12
092 Caídas accidentales;Mujeres;45 Toledo;48
092 Caídas accidentales;Mujeres;46 Valencia/València;86
092 Caídas accidentales;Mujeres;47 Valladolid;16
092 Caídas accidentales;Mujeres;49 Zamora;7
092 Caídas accidentales;Mujeres;50 Zaragoza;38
092 Caídas accidentales;Mujeres;51 Ceuta;2
092 Caídas accidentales;Mujeres;52 Melilla;1
092 Caídas accidentales;Mujeres;Extranjero;12
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;Total;1.467
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;02 Albacete;9
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;03 Alicante/Alacant;76
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;04 Almería;29
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;01 Araba/Álava;10
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;33 Asturias;15
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;05 Ávila;2
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;06 Badajoz;13
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;07 Balears, Illes;29
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;08 Barcelona;273
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;48 Bizkaia;25
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;09 Burgos;27
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;10 Cáceres;13
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;11 Cádiz;26
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;39 Cantabria;18
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;12 Castellón/Castelló;25
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;13 Ciudad Real;16
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;14 Córdoba;30
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;15 Coruña, A;22
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;16 Cuenca;7
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;20 Gipuzkoa;18
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;17 Girona;38
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;18 Granada;19
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;19 Guadalajara;6
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;21 Huelva;14
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;22 Huesca;7
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;23 Jaén;12
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;24 León;20
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;25 Lleida;19
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;27 Lugo;7
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;28 Madrid;176
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;29 Málaga;34
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;30 Murcia;19
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;31 Navarra;13
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;32 Ourense;9
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;34 Palencia;12
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;35 Palmas, Las;27
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;36 Pontevedra;21
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;26 Rioja, La;9
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;37 Salamanca;11
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;38 Santa Cruz de Tenerife;43
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;40 Segovia;5
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;41 Sevilla;26
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;42 Soria;1
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;43 Tarragona;34
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;44 Teruel;4
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;45 Toledo;21
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;46 Valencia/València;74
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;47 Valladolid;20
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;49 Zamora;10
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;50 Zaragoza;22
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;51 Ceuta;5
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;52 Melilla;7
093 Ahogamiento, sumersión y sofocación accidentales;Hombres;Extranjero;39
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;Total;1.446
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;02 Albacete;12
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;03 Alicante/Alacant;66
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;04 Almería;29
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;01 Araba/Álava;13
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;33 Asturias;24
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;05 Ávila;5
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;06 Badajoz;10
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;07 Balears, Illes;31
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;08 Barcelona;286
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;48 Bizkaia;29
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;09 Burgos;21
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;10 Cáceres;13
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;11 Cádiz;34
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;39 Cantabria;17
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;12 Castellón/Castelló;23
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;13 Ciudad Real;17
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;14 Córdoba;36
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;15 Coruña, A;21
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;16 Cuenca;9
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;20 Gipuzkoa;21
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;17 Girona;27
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;18 Granada;13
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;19 Guadalajara;3
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;21 Huelva;14
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;22 Huesca;4
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;23 Jaén;16
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;24 León;39
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;25 Lleida;12
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;27 Lugo;7
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;28 Madrid;194
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;29 Málaga;21
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;30 Murcia;7
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;31 Navarra;28
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;32 Ourense;6
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;34 Palencia;17
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;35 Palmas, Las;13
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;36 Pontevedra;17
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;26 Rioja, La;8
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;37 Salamanca;13
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;38 Santa Cruz de Tenerife;36
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;40 Segovia;9
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;41 Sevilla;19
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;42 Soria;8
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;43 Tarragona;31
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;44 Teruel;2
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;45 Toledo;29
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;46 Valencia/València;73
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;47 Valladolid;19
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;49 Zamora;12
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;50 Zaragoza;18
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;51 Ceuta;2
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;52 Melilla;2
093 Ahogamiento, sumersión y sofocación accidentales;Mujeres;Extranjero;10
094 Accidentes por fuego, humo y sustancias calientes;Hombres;Total;114
094 Accidentes por fuego, humo y sustancias calientes;Hombres;02 Albacete;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;03 Alicante/Alacant;3
094 Accidentes por fuego, humo y sustancias calientes;Hombres;04 Almería;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;01 Araba/Álava;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;33 Asturias;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;05 Ávila;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;06 Badajoz;3
094 Accidentes por fuego, humo y sustancias calientes;Hombres;07 Balears, Illes;3
094 Accidentes por fuego, humo y sustancias calientes;Hombres;08 Barcelona;16
094 Accidentes por fuego, humo y sustancias calientes;Hombres;48 Bizkaia;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;09 Burgos;0
094 Accidentes por fuego, humo y sustancias calientes;Hombres;10 Cáceres;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;11 Cádiz;4
094 Accidentes por fuego, humo y sustancias calientes;Hombres;39 Cantabria;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;12 Castellón/Castelló;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;13 Ciudad Real;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;14 Córdoba;0
094 Accidentes por fuego, humo y sustancias calientes;Hombres;15 Coruña, A;0
094 Accidentes por fuego, humo y sustancias calientes;Hombres;16 Cuenca;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;20 Gipuzkoa;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;17 Girona;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;18 Granada;0
094 Accidentes por fuego, humo y sustancias calientes;Hombres;19 Guadalajara;0
094 Accidentes por fuego, humo y sustancias calientes;Hombres;21 Huelva;2
094 Accidentes por fuego, humo y sustancias calientes;Hombres;22 Huesca;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;23 Jaén;3
094 Accidentes por fuego, humo y sustancias calientes;Hombres;24 León;1
094 Accidentes por fuego, humo y sustancias calientes;Hombres;25 Lleida;0
094 Accidentes por fuego, humo y sustancias calientes;Hombres;27 Lugo;2
